asin,title,brand,category,department,description,price,rating,rating_count_num,review_count,popularity,product_url,all_images
B07R2C5NKP,Lava A3 (White Beige) - Dual Sim Mobile with 1750 mAh Big Battery and 32 GB Expandable Storage,Lava,Electronics,Electronics,Lava A3 (White Beige) - Dual Sim Mobile with 1750 mAh Big Battery and 32 GB Expandable Storage,1212.0,4.0,5692.0,0,0.6039622624059445,https://www.amazon.in/Lava-A3-White-Beige/dp/B07R2C5NKP/ref=sr_1_2521?qid=1679133810&s=electronics&sr=1-2521,https://m.media-amazon.com/images/I/61MsPotyzBL._AC_UL800_.jpg
B08TSFHJZP,Fujifilm Instax Mini 9 Instant Camera (Cobalt Blue) Gift Box with 10 Shots,Fujifilm,Electronics,Electronics,Fujifilm Instax Mini 9 Instant Camera (Cobalt Blue) Gift Box with 10 Shots,4899.0,4.3,883.0,0,0.5094109511270564,https://www.amazon.in/Fujifilm-Instax-Mini-Instant-Camera/dp/B08TSFHJZP/ref=sr_1_2522?qid=1679133810&s=electronics&sr=1-2522,https://m.media-amazon.com/images/I/81a7q2kFJvL._AC_UL800_.jpg
B0B4DHLVTQ,"URBN 10000 mAh 20W Super Fast Charging Ultra Compact Nano Lithium_ion Power Bank with Quick Charge & Power Delivery, Type ...",URBN,Electronics,Electronics,"URBN 10000 mAh 20W Super Fast Charging Ultra Compact Nano Lithium_ion Power Bank with Quick Charge & Power Delivery, Type ...",1499.0,4.2,791.0,0,0.48950456422667754,https://www.amazon.in/URBN-Charging-Lithium_ion-Delivery-Included/dp/B0B4DHLVTQ/ref=sr_1_2523?qid=1679133812&s=electronics&sr=1-2523,https://m.media-amazon.com/images/I/613qF2sRn2L._AC_UL800_.jpg
B01NAX6VNI,"Brustro Drawing Papers 200 GSM A3 , Pack of 20 + 4 Free Sheets",Brustro,Electronics,Electronics,"Brustro Drawing Papers 200 GSM A3 , Pack of 20 + 4 Free Sheets",396.0,4.5,1408.0,0,0.569735538990591,https://www.amazon.in/Brustro-Drawing-Papers-Packets-Contains/dp/B01NAX6VNI/ref=sr_1_2524?qid=1679133812&s=electronics&sr=1-2524,https://m.media-amazon.com/images/I/812kxxpr1HS._AC_UL800_.jpg
B0BMXPBRP3,"Lapster 15v ultra fast USB charging cable compatible with most philips trimmer, shavers, body groomers & multi grooming mo...",Lapster,Electronics,Electronics,"Lapster 15v ultra fast USB charging cable compatible with most philips trimmer, shavers, body groomers & multi grooming mo...",399.0,3.8,16.0,0,0.187995562602249,https://www.amazon.in/charging-compatible-groomers-grooming-Replacement/dp/B0BMXPBRP3/ref=sr_1_2525?qid=1679133812&s=electronics&sr=1-2525,https://m.media-amazon.com/images/I/51tzgQ9daIL._AC_UL800_.jpg
B0B9XLX8VR,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),VU,Electronics,Electronics,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),38999.0,4.5,1263.0,0,0.561202125069386,https://www.amazon.in/VU-inches-GloLED-Google-55GloLED/dp/B0B9XLX8VR/ref=sr_1_2526?qid=1679133812&s=electronics&sr=1-2526,https://m.media-amazon.com/images/I/716LfJ7-2RL._AC_UL800_.jpg
B07H2LGHNN,"royalkart Self Adhesive Hook and Loop Tape | Mounting Tape For Household Purposes,School,Office,Kids| (5m Hook + 5m Loop)(...",royalkart,Electronics,Electronics,"royalkart Self Adhesive Hook and Loop Tape | Mounting Tape For Household Purposes,School,Office,Kids| (5m Hook + 5m Loop)(...",284.0,3.9,2224.0,0,0.5248842614728219,https://www.amazon.in/Royalkart-Adhesive-Mounting-Picture-Fastening/dp/B07H2LGHNN/ref=sr_1_2527?qid=1679133812&s=electronics&sr=1-2527,https://m.media-amazon.com/images/I/71vLzw7m1PL._AC_UL800_.jpg
B07WG751F5,"cozycase Outlet Wall Mount Hanger Holder for ot 3rd Generation, A SpSPACE-Saving Solution for Your Smart Speakers,Built-in...",cozycase,Electronics,Electronics,"cozycase Outlet Wall Mount Hanger Holder for ot 3rd Generation, A SpSPACE-Saving Solution for Your Smart Speakers,Built-in...",349.0,4.1,1940.0,0,0.5420251649853448,https://www.amazon.in/Cozycase-Generation-Space-Saving-Solution-Management/dp/B07WG751F5/ref=sr_1_2528?qid=1679133812&s=electronics&sr=1-2528,https://m.media-amazon.com/images/I/51jTv+WjQML._AC_UL800_.jpg
B07ZBJJQLS,LINC Pentonic B-RT Ball Point Pen | Tip Size 0.7 mm | Comfortable Grip | Ideal for Students and Professionals | For Schoo...,LINC,Electronics,Electronics,LINC Pentonic B-RT Ball Point Pen | Tip Size 0.7 mm | Comfortable Grip | Ideal for Students and Professionals | For Schoo...,200.0,4.5,1312.0,0,0.5641906799911379,https://www.amazon.in/Linc-Pentonic-Point-0-7mm-Black/dp/B07ZBJJQLS/ref=sr_1_2529?qid=1679133812&s=electronics&sr=1-2529,https://m.media-amazon.com/images/I/71ekNSguIKL._AC_UL800_.jpg
B08QNMF49L,Amazon Brand - Solimo Basic Case for Apple iPhone X (Silicone_Transparent),Amazon,Electronics,Electronics,Amazon Brand - Solimo Basic Case for Apple iPhone X (Silicone_Transparent),139.0,4.0,174.0,0,0.3607422783280116,https://www.amazon.in/Amazon-Brand-Solimo-Flexible-Transparent/dp/B08QNMF49L/ref=sr_1_2530?qid=1679133812&s=electronics&sr=1-2530,https://m.media-amazon.com/images/I/51RMZsFKsUL._AC_UL800_.jpg
B09KGVP6DR,Epson EcoTank L3211 All-in-One Ink Tank Printer (Black),Epson,Electronics,Electronics,Epson EcoTank L3211 All-in-One Ink Tank Printer (Black),12599.0,4.1,1388.0,0,0.5180688790011317,https://www.amazon.in/Epson-EcoTank-L3211-Printer-Black/dp/B09KGVP6DR/ref=sr_1_2531?qid=1679133812&s=electronics&sr=1-2531,https://m.media-amazon.com/images/I/514Z574sBBL._AC_UL800_.jpg
B0B6DSPWB2,"Amkette Pocket Blast FM Radio with Bluetooth Speaker with Type C Charging, Hidden Antenna, Voice/FM Recording, 7+ Hours Pl...",Amkette,Electronics,Electronics,"Amkette Pocket Blast FM Radio with Bluetooth Speaker with Type C Charging, Hidden Antenna, Voice/FM Recording, 7+ Hours Pl...",1424.0,4.3,2726.0,0,0.5939942264376622,https://www.amazon.in/Amkette-Pocket-Blast-Bluetooth-Recording/dp/B0B6DSPWB2/ref=sr_1_2532?qid=1679133812&s=electronics&sr=1-2532,https://m.media-amazon.com/images/I/61w-wVhKVML._AC_UL800_.jpg
B0BVRD5QKY,"boAt Rockerz 558 Bluetooth Wireless Over Ear Headphones with Mic Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cus...",boAt,Electronics,Electronics,"boAt Rockerz 558 Bluetooth Wireless Over Ear Headphones with Mic Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cus...",1999.0,4.2,33661.0,0,0.7644931867569682,https://www.amazon.in/boAt-Rockerz-558-Bluetooth-Headphones/dp/B0BVRD5QKY/ref=sr_1_2533?qid=1679133812&s=electronics&sr=1-2533,https://m.media-amazon.com/images/I/61dPCezxNaL._AC_UL800_.jpg
B0BN49TBBT,URBN Type-C to Type-C | 65W Super Fast Charging Adapter Cable | Unbreakable Nylon Braided Rugged Cable | Power Delivery (P...,URBN,Electronics,Electronics,URBN Type-C to Type-C | 65W Super Fast Charging Adapter Cable | Unbreakable Nylon Braided Rugged Cable | Power Delivery (P...,149.0,4.0,291.0,0,0.3965014446826696,https://www.amazon.in/URBN-Charging-Unbreakable-Delivery-Compatible/dp/B0BN49TBBT/ref=sr_1_2534?qid=1679133812&s=electronics&sr=1-2534,https://m.media-amazon.com/images/I/71x+w9UcY2L._AC_UL800_.jpg
B0B3HJM3XP,TOSHIBA 80 cm (32 inches) V Series HD Ready Smart Android LED TV 32V35KP (Silver),TOSHIBA,Electronics,Electronics,TOSHIBA 80 cm (32 inches) V Series HD Ready Smart Android LED TV 32V35KP (Silver),13990.0,4.3,1932.0,0,0.5681553080844796,https://www.amazon.in/TOSHIBA-inches-Android-32V35KP-Silver/dp/B0B3HJM3XP/ref=sr_1_2535?qid=1679133812&s=electronics&sr=1-2535,https://m.media-amazon.com/images/I/71KCvhgZt0L._AC_UL800_.jpg
B09PBYS1TB,"eller santé® Wireless Charger 3in1 23W Magnetic Mag-Safe Charger for iPhone 14/ 14 Plus/ 14 Pro/ 14 Pro Max, iPhone 13/13 ...",eller,Electronics,Electronics,"eller santé® Wireless Charger 3in1 23W Magnetic Mag-Safe Charger for iPhone 14/ 14 Plus/ 14 Pro/ 14 Pro Max, iPhone 13/13 ...",2849.0,4.5,341.0,0,0.4584838163128043,https://www.amazon.in/Magnetic-Wireless-Charger-Dock-Compatible/dp/B09PBYS1TB/ref=sr_1_2536?qid=1679133812&s=electronics&sr=1-2536,https://m.media-amazon.com/images/I/71O59aVg-cL._AC_UL800_.jpg
B09V6MPQ3V,"Amazon Basics 18W Dual Port USB Type C and USB Type A Fast Charging Wall Charger for Cellular Phones, Game Consoles, Headp...",Amazon,Electronics,Electronics,"Amazon Basics 18W Dual Port USB Type C and USB Type A Fast Charging Wall Charger for Cellular Phones, Game Consoles, Headp...",489.0,3.3,895.0,0,0.39172024417647994,https://www.amazon.in/Amazon-Basics-Charger-Charging-White/dp/B09V6MPQ3V/ref=sr_1_2537?qid=1679133812&s=electronics&sr=1-2537,https://m.media-amazon.com/images/I/41PCa6Mp2ZL._AC_UL800_.jpg
B09D7SZVM9,"PHILIPS Xenium E209 Premium Multimedia Feature Keypad Mobile Basic Bar Phone with Dual SIM Card, Vivid Display, Rear Camar...",PHILIPS,Electronics,Electronics,"PHILIPS Xenium E209 Premium Multimedia Feature Keypad Mobile Basic Bar Phone with Dual SIM Card, Vivid Display, Rear Camar...",1195.0,3.5,261.0,0,0.3403132542811953,https://www.amazon.in/PHILIPS-Xenium-E209-Multimedia-Bluetooth/dp/B09D7SZVM9/ref=sr_1_2538?qid=1679133812&s=electronics&sr=1-2538,https://m.media-amazon.com/images/I/41vh1OxwZjL._AC_UL800_.jpg
B00NO73MUQ,"AmazonBasics Male to Male Stereo Audio Aux Cable with Gold Plated Connectors Tablet, Smartphone 4 Feet",AmazonBasics,Electronics,Electronics,"AmazonBasics Male to Male Stereo Audio Aux Cable with Gold Plated Connectors Tablet, Smartphone 4 Feet",299.0,4.2,35213.0,0,0.7677988707052308,https://www.amazon.in/AmazonBasics-Male-Stereo-Audio-Cable/dp/B00NO73MUQ/ref=sr_1_2539?qid=1679133812&s=electronics&sr=1-2539,https://m.media-amazon.com/images/I/61+pbMjCqWL._AC_UL800_.jpg
B0B3VRBFLD,AEIDESS Tempered Glass Screen Protector Compatible for OnePlus 6T / OnePlus 7 with Edge to Edge Coverage and Easy Installa...,AEIDESS,Electronics,Electronics,AEIDESS Tempered Glass Screen Protector Compatible for OnePlus 6T / OnePlus 7 with Edge to Edge Coverage and Easy Installa...,149.0,4.1,2990.0,0,0.5729821573631863,https://www.amazon.in/AEIDESS-Compatible-OnePlus-6T-Installation/dp/B0B3VRBFLD/ref=sr_1_2540?qid=1679133812&s=electronics&sr=1-2540,https://m.media-amazon.com/images/I/61+vL578p0L._AC_UL800_.jpg
B07NHYLTY7,ZOUK Black Floral Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with Double Handles - FloMotif,ZOUK,Electronics,Electronics,ZOUK Black Floral Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with Double Handles - FloMotif,1699.0,4.4,1832.0,0,0.5772870099728346,https://www.amazon.in/FloMotif-Business-Shoulder-material-resistant/dp/B07NHYLTY7/ref=sr_1_2541?qid=1679133812&s=electronics&sr=1-2541,https://m.media-amazon.com/images/I/81OLK5ZrALL._AC_UL800_.jpg
B0BNS78N98,65W Charging Cable for Oneplus 10 Dash Warp Charger Cable for 9 / 9R / Nord 2T / Nord CE 2 Lite 5G / 10R (6 Months Service...,65W,Electronics,Electronics,65W Charging Cable for Oneplus 10 Dash Warp Charger Cable for 9 / 9R / Nord 2T / Nord CE 2 Lite 5G / 10R (6 Months Service...,349.0,5.0,2.0,0,0.09591779359644431,https://www.amazon.in/Charging-Oneplus-Charger-Service-Warranty/dp/B0BNS78N98/ref=sr_1_2542?qid=1679133812&s=electronics&sr=1-2542,https://m.media-amazon.com/images/I/61R8KIcZkZL._AC_UL800_.jpg
B07Y13T33K,"Logitech K580 Slim Multi-Device Wireless Keyboard  Bluetooth/Receiver, Compact, Easy Switch, 24 Month Battery, Win/Mac, ...",Logitech,Electronics,Electronics,"Logitech K580 Slim Multi-Device Wireless Keyboard  Bluetooth/Receiver, Compact, Easy Switch, 24 Month Battery, Win/Mac, ...",2995.0,4.5,738.0,0,0.5190266377352883,https://www.amazon.in/Logitech-Multi-Device-Wireless-Keyboard-Chrome/dp/B07Y13T33K/ref=sr_1_2543?qid=1679133812&s=electronics&sr=1-2543,https://m.media-amazon.com/images/I/61ziLoDHf9S._AC_UL800_.jpg
B09J2N4HQ9,Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 Pro Max (TPU + Polycarbonate | Crystal Transpa...,Amozo,Electronics,Electronics,Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 Pro Max (TPU + Polycarbonate | Crystal Transpa...,379.0,4.1,929.0,0,0.48934913753827786,https://www.amazon.in/Amozo-Cover-iPhone-Polycarbonate-Transparent/dp/B09J2N4HQ9/ref=sr_1_2544?qid=1679133812&s=electronics&sr=1-2544,https://m.media-amazon.com/images/I/71XH7+q9gtL._AC_UL800_.jpg
B014I8SX4Y,"Amazon Basics High-Speed HDMI Cable, 6 Feet (2-Pack),Black",Amazon,Electronics,Electronics,"Amazon Basics High-Speed HDMI Cable, 6 Feet (2-Pack),Black",349.0,4.4,437651.0,0,0.9979737388503606,https://www.amazon.in/AmazonBasics-High-Speed-Cable-2-Pack-Black/dp/B014I8SX4Y/ref=sr_1_2545?qid=1679133812&s=electronics&sr=1-2545,https://m.media-amazon.com/images/I/61ntykhzGVL._AC_UL800_.jpg
B09BTBTJF7,"Apple USB-C to Lightning Cable -2m (For iPhone, iPad, AirPods or iPod with Lightning connector)",Apple,Electronics,Electronics,"Apple USB-C to Lightning Cable -2m (For iPhone, iPad, AirPods or iPod with Lightning connector)",2900.0,4.6,1639.0,0,0.5945907199954378,https://www.amazon.in/Apple-Lightning-iPhone-AirPods-Connector/dp/B09BTBTJF7/ref=sr_1_2546?qid=1679133812&s=electronics&sr=1-2546,https://m.media-amazon.com/images/I/61QvSXD+InL._AC_UL800_.jpg
B09X5DK382,Cello Butterflow Simply Ball Pen | Pack of 20 Blue and 5 Black pens | Best Ball Pens for Smooth Writing | Writing Pens for...,Cello,Electronics,Electronics,Cello Butterflow Simply Ball Pen | Pack of 20 Blue and 5 Black pens | Best Ball Pens for Smooth Writing | Writing Pens for...,238.0,4.0,1163.0,0,0.4930896575797085,https://www.amazon.in/Cello-Butterflow-Simply-Smooth-Writing/dp/B09X5DK382/ref=sr_1_2548?qid=1679133813&s=electronics&sr=1-2548,https://m.media-amazon.com/images/I/51xvbsAN5bL._AC_UL800_.jpg
B08GJT1WQX,JUAREZ Octavé JRK661 61-Key Electronic Keyboard Piano with LED Display | Adapter | Key Note Stickers | Mic |Music Sheet St...,JUAREZ,Electronics,Electronics,JUAREZ Octavé JRK661 61-Key Electronic Keyboard Piano with LED Display | Adapter | Key Note Stickers | Mic |Music Sheet St...,3209.0,3.9,648.0,0,0.4409792204552479,https://www.amazon.in/JUAREZ-JRK661-Electronic-Keyboard-Percussions/dp/B08GJT1WQX/ref=sr_1_2549?qid=1679133813&s=electronics&sr=1-2549,https://m.media-amazon.com/images/I/812eUmpsnsL._AC_UL800_.jpg
B08XXK9NB7,Portronics Adapto 62 USB Wall Adapter Without Cable 2.4A Fast Charging Single USB Port for All iOS & Android Devices (Black),Portronics,Electronics,Electronics,Portronics Adapto 62 USB Wall Adapter Without Cable 2.4A Fast Charging Single USB Port for All iOS & Android Devices (Black),149.0,3.8,1401.0,0,0.48077953738002854,https://www.amazon.in/Portronics-Adapter-Without-Charging-Android/dp/B08XXK9NB7/ref=sr_1_2550?qid=1679133813&s=electronics&sr=1-2550,https://m.media-amazon.com/images/I/51njQmApBHL._AC_UL800_.jpg
B01KQWPRQS,Artis 65Watt Universal Laptop Adapter with 8 Interchangeable Connector pins (Power Cord Included) Compatible with Dell/HP/...,Artis,Electronics,Electronics,Artis 65Watt Universal Laptop Adapter with 8 Interchangeable Connector pins (Power Cord Included) Compatible with Dell/HP/...,999.0,3.6,1978.0,0,0.4771433236252733,https://www.amazon.in/Artis-Universal-Adapter-Interchangeable-Connector/dp/B01KQWPRQS/ref=sr_1_2551?qid=1679133813&s=electronics&sr=1-2551,https://m.media-amazon.com/images/I/71ZOXYbsLiL._AC_UL800_.jpg
B0BXYK8FW4,AEIDESS Tempered Glass/Screen Guard Compatible for Oneplus 11R with Edge to Edge Full Screen Coverage (Transparent) Instal...,AEIDESS,Electronics,Electronics,AEIDESS Tempered Glass/Screen Guard Compatible for Oneplus 11R with Edge to Edge Full Screen Coverage (Transparent) Instal...,299.0,5.0,21.0,0,0.269873161894549,https://www.amazon.in/AEIDESS-Tempered-Compatible-Transparent-Installation/dp/B0BXYK8FW4/ref=sr_1_2552?qid=1679133813&s=electronics&sr=1-2552,https://m.media-amazon.com/images/I/61bRKHi+cGL._AC_UL800_.jpg
B0BDZQQ6PR,POPIO Tempered Glass Screen Protector Compatible for iPhone 14 Pro with Case Friendly Edge to Edge Coverage and Easy Insta...,POPIO,Electronics,Electronics,POPIO Tempered Glass Screen Protector Compatible for iPhone 14 Pro with Case Friendly Edge to Edge Coverage and Easy Insta...,150.0,4.3,4992.0,0,0.6394082488105486,https://www.amazon.in/POPIO-Compatible-iPhone-Pro-Installation/dp/B0BDZQQ6PR/ref=sr_1_2553?qid=1679133813&s=electronics&sr=1-2553,https://m.media-amazon.com/images/I/610psSt24lL._AC_UL800_.jpg
B0BSNPRJYN,OneAssist 3Yrs Total Protection Plan for TV (Price Range 5000-15000)-Digital Delivery in 2 Hours,OneAssist,Electronics,Electronics,OneAssist 3Yrs Total Protection Plan for TV (Price Range 5000-15000)-Digital Delivery in 2 Hours,764.0,3.4,5.0,0,0.10637592476188942,https://www.amazon.in/OneAssist-Protection-5000-15000-Digital-Delivery/dp/B0BSNPRJYN/ref=sr_1_2554?qid=1679133813&s=electronics&sr=1-2554,https://m.media-amazon.com/images/I/51AmHkJhUbL._AC_UL800_.jpg
B0BTSV92RY,SWAPKART Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Headphone MacBook Laptop Ear...,SWAPKART,Electronics,Electronics,SWAPKART Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Headphone MacBook Laptop Ear...,59.0,4.8,177.0,0,0.4343153996714277,https://www.amazon.in/SWAPKART-Protector-Charging-Protective-Headphone/dp/B0BTSV92RY/ref=sr_1_2555?qid=1679133813&s=electronics&sr=1-2555,https://m.media-amazon.com/images/I/61efk5VJorL._AC_UL800_.jpg
B087CZHT9T,NISHTECH Computer Power Cable Cord for Desktops PC and Printers/Monitor SMPS Power Cable IEC Mains Power Cable (1.5M- Black),NISHTECH,Electronics,Electronics,NISHTECH Computer Power Cable Cord for Desktops PC and Printers/Monitor SMPS Power Cable IEC Mains Power Cable (1.5M- Black),149.0,3.9,670.0,0,0.4432494422713821,https://www.amazon.in/Nishtech-Computer-Desktops-Printers-Monitor/dp/B087CZHT9T/ref=sr_1_2556?qid=1679133813&s=electronics&sr=1-2556,https://m.media-amazon.com/images/I/61scLVeJ5UL._AC_UL800_.jpg
B0B27WT562,Spigen EZ Fit Optik Pro Tempered Glass Camera Lens Protector Guard for iPhone 14 Pro / 14 Pro Max (Black) - 2 Pack,Spigen,Electronics,Electronics,Spigen EZ Fit Optik Pro Tempered Glass Camera Lens Protector Guard for iPhone 14 Pro / 14 Pro Max (Black) - 2 Pack,1199.0,4.3,939.0,0,0.5140228829459236,https://www.amazon.in/Spigen-Tempered-Camera-Protector-iPhone/dp/B0B27WT562/ref=sr_1_2557?qid=1679133813&s=electronics&sr=1-2557,https://m.media-amazon.com/images/I/61Xb7NL3SyL._AC_UL800_.jpg
B0965JYLYR,"Tarkan Portable Folding Laptop Desk for Bed, Lapdesk with Handle, Drawer, Cup & Mobile/Tablet Holder for Study, Eating, Wo...",Tarkan,Electronics,Electronics,"Tarkan Portable Folding Laptop Desk for Bed, Lapdesk with Handle, Drawer, Cup & Mobile/Tablet Holder for Study, Eating, Wo...",999.0,4.3,2138.0,0,0.5757588077588068,https://www.amazon.in/Tarkan-Portable-Folding-Laptop-Lapdesk/dp/B0965JYLYR/ref=sr_1_2558?qid=1679133813&s=electronics&sr=1-2558,https://m.media-amazon.com/images/I/51dLChWrgIL._AC_UL800_.jpg
B0762JYGDP,"ELV Desktop Cell Phone Tabletop Stand, Tablet Stand, Aluminum Stand Holder for Mobile Phone and Tablet (Up to 10.1 inch) -...",ELV,Electronics,Electronics,"ELV Desktop Cell Phone Tabletop Stand, Tablet Stand, Aluminum Stand Holder for Mobile Phone and Tablet (Up to 10.1 inch) -...",137.0,4.3,58428.0,0,0.8241004828102474,https://www.amazon.in/ELV-PS2-Mobile-Stand-Black/dp/B0762JYGDP/ref=sr_1_2559?qid=1679133813&s=electronics&sr=1-2559,https://m.media-amazon.com/images/I/61ALO0BDcJL._AC_UL800_.jpg
B07GBZ4Q68,"Logitech G502 Hero High Performance Wired Gaming Mouse, Hero 25K Sensor, 25,600 DPI, RGB, Adjustable Weights, 11 Programma...",Logitech,Electronics,Electronics,"Logitech G502 Hero High Performance Wired Gaming Mouse, Hero 25K Sensor, 25,600 DPI, RGB, Adjustable Weights, 11 Programma...",3895.0,4.5,43572.0,0,0.8393781428134734,https://www.amazon.in/Logitech-Hero-Gaming-Mouse-Black/dp/B07GBZ4Q68/ref=sr_1_2562?qid=1679133813&s=electronics&sr=1-2562,https://m.media-amazon.com/images/I/61mpMH5TzkL._AC_UL800_.jpg
B0BPVCBFM7,ADISA 35L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Green),ADISA,Electronics,Electronics,ADISA 35L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Green),599.0,4.1,28.0,0,0.2410737105153886,https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVCBFM7/ref=sr_1_2563?qid=1679133813&s=electronics&sr=1-2563,https://m.media-amazon.com/images/I/51Rdzmk4wzL._AC_UL800_.jpg
B0B97JDXTV,"realme Pad X WiFi Tablet | 4GB RAM 64GB ROM (Expandable), 27.9cm (11 inch) WUXGA+ Display | 6nm SD Processor | Dolby Atmos...",realme,Electronics,Electronics,"realme Pad X WiFi Tablet | 4GB RAM 64GB ROM (Expandable), 27.9cm (11 inch) WUXGA+ Display | 6nm SD Processor | Dolby Atmos...",19999.0,4.3,53.0,0,0.29951286277297967,https://www.amazon.in/realme-Expandable-Display-Processor-Speakers/dp/B0B97JDXTV/ref=sr_1_2564?qid=1679133813&s=electronics&sr=1-2564,https://m.media-amazon.com/images/I/61rcKYnx-sL._AC_UL800_.jpg
B09XMKXQQX,CEDO Back Cover Samsung M33 5G | Matte Soft Silicon Flexible | Camera Bump Protection | All Side Shock Proof Rubberised Ba...,CEDO,Electronics,Electronics,CEDO Back Cover Samsung M33 5G | Matte Soft Silicon Flexible | Camera Bump Protection | All Side Shock Proof Rubberised Ba...,149.0,3.9,513.0,0,0.42509757570442547,https://www.amazon.in/CEDO-Samsung-M33-5G-Galaxy/dp/B09XMKXQQX/ref=sr_1_2565?qid=1679133813&s=electronics&sr=1-2565,https://m.media-amazon.com/images/I/71CdzfBxXNL._AC_UL800_.jpg
B073S56KNC,"QZ USB 3.1 Type C OTG Adapter, Type C to USB Connector, USB to Type C Adapter OTG [Thunderbolt-3 Compatible]",QZ,Electronics,Electronics,"QZ USB 3.1 Type C OTG Adapter, Type C to USB Connector, USB to Type C Adapter OTG [Thunderbolt-3 Compatible]",395.0,4.3,2525.0,0,0.5882453374944809,https://www.amazon.in/QuantumZERO-FreeFLO-Converter-Adapter-Supports/dp/B073S56KNC/ref=sr_1_2566?qid=1679133813&s=electronics&sr=1-2566,https://m.media-amazon.com/images/I/415DtHawtmL._AC_UL800_.jpg
B00MFNJHO0,"Philips Radio DL167/94 with MW/SW/FM Bands, 2xR20 (UM1),External 3V DC (Optional)",Philips,Electronics,Electronics,"Philips Radio DL167/94 with MW/SW/FM Bands, 2xR20 (UM1),External 3V DC (Optional)",0.0,3.7,7580.0,0,0.577169332133709,https://www.amazon.in/Philips-DL167-40-FM-Radio/dp/B00MFNJHO0/ref=sr_1_2567?qid=1679133813&s=electronics&sr=1-2567,https://m.media-amazon.com/images/I/71oShW-HbPS._AC_UL800_.jpg
B0BHWWXP33,TheGiftKart Ultra-Hybrid Back Case Cover for Samsung Galaxy S21 FE 5G | Crystal Clear Hard Back | Shockproof Design | Came...,TheGiftKart,Electronics,Electronics,TheGiftKart Ultra-Hybrid Back Case Cover for Samsung Galaxy S21 FE 5G | Crystal Clear Hard Back | Shockproof Design | Came...,379.0,4.3,117.0,0,0.3582068498096525,https://www.amazon.in/TheGiftKart-Ultra-Hybrid-Shockproof-Protection-Transparent/dp/B0BHWWXP33/ref=sr_1_2568?qid=1679133813&s=electronics&sr=1-2568,https://m.media-amazon.com/images/I/61MDQLTRMkL._AC_UL800_.jpg
B09Q62LFQP,Oboe Silicone TV Remote Cover Compatible with LG TV Remote LG AN-MR21GA (2021) LG MR22GA (2022) LG Magic Remote Case with ...,Oboe,Electronics,Electronics,Oboe Silicone TV Remote Cover Compatible with LG TV Remote LG AN-MR21GA (2021) LG MR22GA (2022) LG Magic Remote Case with ...,399.0,4.4,789.0,0,0.5126200419097764,https://www.amazon.in/Silicone-Protective-Compatible-MR21GA-Shockproof/dp/B09Q62LFQP/ref=sr_1_2569?qid=1679133813&s=electronics&sr=1-2569,https://m.media-amazon.com/images/I/51jsuO4aTnL._AC_UL800_.jpg
B09RMG1M98,"realme narzo 50 (Speed Black, 4GB RAM+64GB Storage) Helio G96 Processor | 50MP AI Triple Camera | 120Hz Ultra Smooth Display",realme,Electronics,Electronics,"realme narzo 50 (Speed Black, 4GB RAM+64GB Storage) Helio G96 Processor | 50MP AI Triple Camera | 120Hz Ultra Smooth Display",12999.0,4.2,14876.0,0,0.7046081247963408,https://www.amazon.in/realme-Storage-Processor-Triple-Display/dp/B09RMG1M98/ref=sr_1_2570?qid=1679133813&s=electronics&sr=1-2570,https://m.media-amazon.com/images/I/81X85GWtYHL._AC_UL800_.jpg
B0BSCFX6QW,"realme 10 (Rush White, 8GB Ram) (128 GB Storage)",realme,Electronics,Electronics,"realme 10 (Rush White, 8GB Ram) (128 GB Storage)",17060.0,4.0,6.0,0,0.13591503387284598,https://www.amazon.in/realme-Rush-White-8GB-Storage/dp/B0BSCFX6QW/ref=sr_1_2571?qid=1679133813&s=electronics&sr=1-2571,https://m.media-amazon.com/images/I/51WDCoio+4L._AC_UL800_.jpg
B0B31624DQ,"Tecno POVA 3 (Eco Black, 4GB RAM,64GB Storage) | 7000mAh Battery |33W Fast Charger",Tecno,Electronics,Electronics,"Tecno POVA 3 (Eco Black, 4GB RAM,64GB Storage) | 7000mAh Battery |33W Fast Charger",10299.0,3.9,2043.0,0,0.5191060665916277,https://www.amazon.in/Tecno-Storage-7000mAh-Battery-Charger/dp/B0B31624DQ/ref=sr_1_2572?qid=1679133813&s=electronics&sr=1-2572,https://m.media-amazon.com/images/I/81r0nX8170L._AC_UL800_.jpg
